review_id,employee_id,review_year,kpi_score,productivity_score,attendance_score,leadership_score,teamwork_score,final_performance_score,performance_category
1833,1880,2022,68.3,74.5,78.4,62.9,65.4,70.3,Needs Improvement
1834,1880,2023,68.2,64.7,67.7,61.3,66.1,66.1,Needs Improvement
1835,1880,2024,79.1,75.3,84.6,78.1,78.6,79.2,Meets
1836,1881,2024,82.5,81.7,72.6,72.7,74.3,77.7,Meets
1837,1882,2022,70.6,70.1,72.5,73.2,69.0,71.0,Needs Improvement
1838,1882,2023,75.6,69.0,70.1,77.8,71.6,72.9,Needs Improvement
1839,1882,2024,75.3,71.5,74.5,70.2,69.0,72.7,Needs Improvement
1840,1883,2023,83.3,80.1,75.6,84.1,73.6,79.8,Meets
1841,1883,2024,74.1,72.3,64.1,63.4,66.0,68.9,Needs Improvement
1842,1884,2022,82.8,86.7,88.0,81.7,90.2,85.6,Exceeds
1843,1884,2023,76.8,77.0,84.2,80.8,80.9,79.5,Meets
1844,1884,2024,80.6,75.1,80.9,69.2,79.7,77.7,Meets
1845,1885,2022,69.2,77.2,74.4,76.6,73.5,73.6,Needs Improvement
1846,1885,2023,90.5,82.4,81.4,82.6,86.5,85.3,Exceeds
1847,1885,2024,90.5,99.3,87.0,93.6,99.4,93.4,Outstanding
1848,1886,2022,84.2,77.6,75.6,77.3,74.7,78.7,Meets
1849,1886,2023,89.0,76.5,83.2,79.5,80.7,82.7,Meets
1850,1886,2024,73.6,69.5,60.4,74.4,64.5,68.9,Needs Improvement
1851,1887,2022,83.7,86.3,85.5,80.0,81.7,83.7,Meets
1852,1887,2023,83.0,81.1,81.8,73.4,80.5,80.6,Meets
1853,1887,2024,79.3,69.5,64.1,75.5,70.0,72.3,Needs Improvement
1854,1888,2022,90.0,88.5,90.4,97.7,97.4,92.0,Outstanding
1855,1888,2023,85.3,81.0,73.3,81.8,75.2,80.0,Meets
1856,1888,2024,70.8,80.2,83.9,80.9,82.6,78.6,Meets
1857,1890,2022,84.5,89.3,86.7,96.2,94.0,89.1,Exceeds
1858,1890,2023,84.8,72.0,78.5,82.4,78.0,79.6,Meets
1859,1890,2024,76.8,76.1,85.8,72.8,84.9,79.1,Meets
1860,1891,2022,81.0,80.2,68.4,81.7,74.6,77.5,Meets
1861,1891,2023,77.7,73.5,86.2,74.5,84.2,79.1,Meets
1862,1891,2024,95.9,89.6,84.6,94.7,93.4,91.8,Outstanding
1863,1892,2022,79.9,84.1,82.0,82.1,81.9,81.8,Meets
1864,1892,2023,93.0,83.6,79.9,76.4,90.3,85.6,Exceeds
1865,1892,2024,80.8,72.1,82.1,77.2,72.8,77.6,Meets
1866,1893,2022,94.1,89.5,91.0,90.1,100.0,92.8,Outstanding
1867,1893,2023,81.6,83.6,73.3,79.8,86.2,80.8,Meets
1868,1893,2024,81.2,73.2,81.7,68.0,79.6,77.5,Meets
1869,1894,2022,78.3,82.9,74.2,84.7,73.4,78.6,Meets
1870,1894,2023,85.6,77.2,82.5,87.1,86.9,83.7,Meets
1871,1894,2024,77.8,82.1,88.1,73.5,87.1,81.5,Meets
1872,1895,2023,89.9,80.5,79.9,90.5,89.7,86.1,Exceeds
1873,1895,2024,86.1,86.0,81.5,82.2,83.6,84.2,Meets
1874,1896,2024,83.4,78.6,78.9,72.2,87.9,80.5,Meets
1875,1897,2022,85.2,77.2,87.5,90.5,86.8,85.1,Exceeds
1876,1897,2023,97.0,96.5,95.3,96.6,95.6,96.3,Outstanding
1877,1897,2024,80.4,76.3,72.8,83.0,75.7,77.7,Meets
1878,1898,2024,76.3,74.5,79.6,69.4,73.7,75.2,Meets
1879,1899,2022,80.7,72.5,85.1,71.6,72.2,77.3,Meets
1880,1899,2023,95.6,91.3,99.7,87.6,86.3,93.0,Outstanding
1881,1899,2024,66.6,64.7,69.1,63.7,73.0,67.2,Needs Improvement
1882,1900,2022,81.7,84.3,78.4,73.3,87.9,81.2,Meets
1883,1900,2023,85.3,77.5,74.2,74.0,88.9,80.4,Meets
1884,1900,2024,86.6,81.6,88.7,90.7,80.0,85.6,Exceeds
1885,1901,2022,59.6,59.7,74.2,70.3,69.6,65.6,Needs Improvement
1886,1901,2023,82.0,75.3,85.0,81.9,87.3,82.0,Meets
1887,1901,2024,88.0,79.1,92.3,92.5,86.0,87.5,Exceeds
1888,1902,2023,79.2,74.8,71.3,85.6,84.3,78.5,Meets
1889,1902,2024,75.7,74.0,75.6,65.5,73.2,73.4,Needs Improvement
1890,1903,2022,77.3,70.1,73.5,66.9,82.1,74.3,Needs Improvement
1891,1903,2023,90.4,89.5,89.8,84.2,87.6,88.8,Exceeds
1892,1903,2024,93.4,84.8,89.3,93.2,85.6,89.7,Exceeds
1893,1904,2022,75.4,79.5,74.0,69.6,85.2,76.5,Meets
1894,1904,2023,80.2,68.8,69.2,70.7,79.6,74.2,Needs Improvement
1895,1904,2024,85.4,79.9,77.9,80.4,84.5,81.9,Meets
1896,1905,2022,70.3,67.5,73.9,64.9,74.1,70.2,Needs Improvement
1897,1905,2023,82.6,81.8,76.1,80.5,82.9,80.9,Meets
1898,1905,2024,99.2,94.1,95.6,93.9,100.0,96.8,Outstanding
1899,1906,2024,72.9,78.3,77.9,76.0,78.6,76.3,Meets
1900,1907,2022,85.3,86.0,81.8,80.2,86.0,84.1,Meets
1901,1907,2023,68.7,69.9,78.0,77.2,75.0,73.0,Needs Improvement
1902,1907,2024,70.9,73.3,71.7,76.7,71.7,72.5,Needs Improvement
1903,1908,2023,77.0,74.8,83.8,74.9,72.2,76.9,Meets
1904,1908,2024,83.9,80.2,89.0,80.2,88.0,84.2,Meets
1905,1909,2024,89.9,86.4,87.8,89.8,91.7,89.0,Exceeds
1906,1910,2022,87.7,84.4,95.0,81.0,91.8,88.1,Exceeds
1907,1910,2023,96.8,98.2,99.0,96.8,94.8,97.2,Outstanding
1908,1910,2024,89.3,87.6,94.5,93.9,89.5,90.7,Outstanding
1909,1911,2023,82.4,89.1,90.8,76.8,82.2,84.5,Meets
1910,1911,2024,81.5,79.8,80.5,87.1,75.9,81.0,Meets
1911,1912,2022,80.5,79.5,76.5,81.7,80.0,79.6,Meets
1912,1912,2023,81.4,83.3,86.4,87.6,90.1,85.0,Exceeds
1913,1912,2024,78.8,74.1,86.3,79.9,75.6,79.0,Meets
1914,1913,2023,71.4,64.3,64.5,74.7,64.0,68.0,Needs Improvement
1915,1913,2024,68.9,73.9,81.7,71.7,69.1,72.9,Needs Improvement
1916,1915,2023,75.2,71.0,82.8,73.5,80.7,76.5,Meets
1917,1915,2024,85.1,73.3,80.2,70.8,79.7,78.8,Meets
1918,1916,2024,89.5,87.3,96.1,87.5,84.3,89.3,Exceeds
1919,1917,2023,77.3,82.3,78.9,86.0,84.6,81.0,Meets
1920,1917,2024,94.6,84.6,81.6,91.8,83.6,87.9,Exceeds
1921,1918,2022,82.9,78.3,74.4,71.2,76.4,77.6,Meets
1922,1918,2023,97.8,90.4,100.0,87.1,97.0,95.0,Outstanding
1923,1918,2024,93.3,88.5,98.0,91.1,86.4,91.9,Outstanding
1924,1919,2022,93.3,88.2,93.3,86.3,85.6,90.1,Outstanding
1925,1919,2023,89.9,90.8,96.0,79.5,84.2,88.9,Exceeds
1926,1919,2024,85.2,75.3,76.3,79.1,81.0,79.9,Meets
1927,1920,2023,79.1,70.3,82.0,75.6,73.2,76.5,Meets
1928,1920,2024,69.8,75.3,79.3,66.0,78.8,73.6,Needs Improvement
1929,1921,2022,83.0,82.9,91.1,90.7,89.5,86.7,Exceeds
1930,1921,2023,86.1,77.7,78.6,77.2,83.5,81.2,Meets
1931,1921,2024,87.6,86.7,86.4,86.3,85.2,86.6,Exceeds
1932,1922,2023,80.4,73.9,71.1,79.7,74.2,76.2,Meets
1933,1922,2024,92.2,94.6,88.3,92.1,97.9,92.7,Outstanding
1934,1923,2023,75.2,78.1,89.1,75.6,79.3,79.2,Meets
1935,1923,2024,78.1,77.0,80.2,64.9,72.1,75.4,Meets
1936,1924,2024,79.8,76.2,79.1,72.2,82.7,78.2,Meets
1937,1925,2022,82.1,86.9,85.3,90.9,83.1,85.2,Exceeds
1938,1925,2023,71.9,71.7,70.9,72.4,79.8,72.9,Needs Improvement
1939,1925,2024,94.6,87.4,95.4,82.7,87.4,90.5,Outstanding
1940,1927,2022,81.7,74.4,71.0,78.5,73.2,76.3,Meets
1941,1927,2023,68.3,65.8,69.0,74.4,70.1,69.1,Needs Improvement
1942,1927,2024,78.8,76.5,84.1,73.6,85.4,79.6,Meets
1943,1928,2022,88.5,86.6,87.0,81.2,84.6,86.1,Exceeds
1944,1928,2023,89.7,81.3,86.2,81.5,89.1,86.0,Exceeds
1945,1928,2024,99.2,93.8,91.7,92.5,91.7,94.5,Outstanding
1946,1929,2022,73.2,72.4,81.4,68.6,75.6,74.4,Needs Improvement
1947,1929,2023,90.9,85.3,88.8,82.0,91.9,88.2,Exceeds
1948,1929,2024,84.3,82.3,81.9,83.8,84.7,83.4,Meets
1949,1931,2023,72.4,77.7,69.2,76.8,75.9,74.0,Needs Improvement
1950,1931,2024,76.5,77.3,82.0,79.3,71.9,77.5,Meets
1951,1933,2022,83.6,91.0,84.6,91.3,91.3,87.6,Exceeds
1952,1933,2023,100.0,93.3,92.7,92.4,100.0,96.1,Outstanding
1953,1933,2024,92.2,95.6,94.1,85.6,100.0,93.4,Outstanding
1954,1934,2023,72.0,73.2,82.0,80.7,77.6,76.4,Meets
1955,1934,2024,87.1,79.3,77.7,79.6,88.4,82.7,Meets
1956,1935,2022,94.2,96.0,85.9,98.9,90.1,93.0,Outstanding
1957,1935,2023,100.0,94.7,100.0,96.9,94.4,97.6,Outstanding
1958,1935,2024,75.8,73.2,72.6,67.4,81.9,74.3,Needs Improvement
1959,1937,2022,94.4,88.6,92.8,86.2,91.5,91.3,Outstanding
1960,1937,2023,100.0,100.0,100.0,94.4,100.0,99.2,Outstanding
1961,1937,2024,77.4,79.4,69.3,74.0,75.3,75.4,Meets
1962,1938,2024,68.4,66.3,56.0,57.4,60.9,62.7,Needs Improvement
1963,1939,2023,100.0,93.2,100.0,100.0,100.0,98.6,Outstanding
1964,1939,2024,97.8,96.2,86.1,95.9,97.0,94.7,Outstanding
1965,1940,2022,86.3,82.8,78.8,89.1,89.3,85.0,Exceeds
1966,1940,2023,88.2,87.7,89.0,85.0,92.3,88.4,Exceeds
1967,1940,2024,86.5,78.8,84.2,84.9,80.1,83.3,Meets
1968,1941,2022,69.5,68.8,61.0,72.7,68.4,68.0,Needs Improvement
1969,1941,2023,99.9,93.2,98.3,90.5,95.7,96.2,Outstanding
1970,1941,2024,79.7,77.3,87.7,84.5,76.6,81.1,Meets
1971,1942,2022,84.2,76.5,81.2,68.9,80.4,79.2,Meets
1972,1942,2023,76.1,72.9,83.1,79.4,80.2,78.0,Meets
1973,1942,2024,75.3,69.3,69.4,70.2,67.5,71.0,Needs Improvement
1974,1943,2024,70.5,74.6,82.8,77.2,76.9,75.7,Meets
1975,1945,2024,77.0,77.3,72.2,69.9,77.3,75.1,Meets
1976,1946,2023,95.6,96.7,88.2,88.9,92.5,92.9,Outstanding
1977,1946,2024,65.4,63.5,70.6,59.0,68.0,65.5,Needs Improvement
1978,1947,2022,87.0,79.3,90.6,79.1,83.1,84.4,Meets
1979,1947,2023,66.5,67.5,67.4,61.2,75.0,67.4,Needs Improvement
1980,1947,2024,90.4,86.4,90.0,85.7,84.2,87.9,Exceeds
1981,1948,2023,91.5,85.8,96.5,90.6,94.9,91.7,Outstanding
1982,1948,2024,81.4,84.6,83.7,78.0,84.1,82.4,Meets
1983,1950,2022,97.0,100.0,100.0,89.2,100.0,97.5,Outstanding
1984,1950,2023,79.6,71.9,75.9,74.0,82.1,76.9,Meets
1985,1950,2024,88.8,95.6,92.8,91.1,97.6,92.6,Outstanding
1986,1951,2022,88.9,87.1,92.5,76.2,90.0,87.5,Exceeds
1987,1951,2023,82.4,71.9,78.0,74.6,83.2,78.4,Meets
1988,1951,2024,80.8,77.5,78.3,74.8,72.5,77.5,Meets
1989,1952,2022,86.6,87.4,91.4,91.7,93.3,89.5,Exceeds
1990,1952,2023,74.9,82.3,78.3,74.1,80.9,77.8,Meets
1991,1952,2024,87.4,77.2,74.4,81.8,88.3,82.1,Meets
1992,1953,2022,96.8,100.0,100.0,100.0,100.0,99.0,Outstanding
1993,1953,2023,92.9,89.3,85.3,94.8,93.8,91.1,Outstanding
1994,1953,2024,92.8,83.3,85.2,95.7,85.3,88.7,Exceeds
1995,1955,2023,80.7,80.3,79.0,72.0,75.8,78.2,Meets
1996,1955,2024,69.5,68.7,68.7,65.3,72.2,69.0,Needs Improvement
1997,1956,2022,73.7,73.8,76.5,74.5,79.1,75.2,Meets
1998,1956,2023,84.2,83.4,85.7,75.6,78.2,82.2,Meets
1999,1956,2024,82.1,79.3,71.7,68.2,71.2,75.7,Meets
2000,1957,2022,81.9,81.9,85.4,78.3,82.1,82.1,Meets
2001,1957,2023,87.7,82.1,80.2,77.7,93.3,84.4,Meets
2002,1957,2024,86.9,86.0,89.2,85.5,89.9,87.4,Exceeds
2003,1958,2023,71.8,68.2,63.7,69.3,78.5,70.1,Needs Improvement
2004,1958,2024,93.1,97.7,100.0,96.9,95.8,96.4,Outstanding
2005,1959,2022,83.8,84.0,83.5,87.0,78.7,83.5,Meets
2006,1959,2023,60.8,61.4,67.0,59.1,61.6,62.0,Needs Improvement
2007,1959,2024,79.1,72.1,72.7,76.3,80.0,76.1,Meets
2008,1960,2022,90.9,81.0,85.3,86.5,81.3,85.7,Exceeds
2009,1960,2023,88.4,86.8,89.6,88.1,91.9,88.8,Exceeds
2010,1960,2024,88.7,92.7,89.2,88.1,89.7,89.7,Exceeds
2011,1961,2022,83.4,86.1,88.4,73.4,86.5,83.9,Meets
2012,1961,2023,89.3,90.4,85.4,88.1,95.1,89.4,Exceeds
2013,1961,2024,100.0,97.4,96.6,100.0,97.2,98.4,Outstanding
2014,1963,2022,88.7,80.6,93.2,89.9,87.1,87.9,Exceeds
2015,1963,2023,67.2,75.7,74.3,65.2,70.9,70.6,Needs Improvement
2016,1963,2024,68.4,69.5,68.6,67.1,69.1,68.6,Needs Improvement
2017,1965,2024,75.2,79.3,75.6,86.1,77.1,78.0,Meets
2018,1966,2022,85.5,85.1,86.6,79.0,82.1,84.2,Meets
2019,1966,2023,77.2,68.4,74.3,67.3,68.0,72.0,Needs Improvement
2020,1966,2024,90.6,81.9,87.6,86.9,88.8,87.4,Exceeds
2021,1967,2022,89.0,85.2,81.9,88.7,83.6,86.0,Exceeds
2022,1967,2023,82.1,78.0,79.8,86.8,85.8,82.1,Meets
2023,1967,2024,78.9,67.7,76.7,75.0,79.5,75.7,Meets
2024,1968,2023,86.8,83.8,73.9,72.1,86.5,81.4,Meets
2025,1968,2024,82.6,86.5,87.2,82.9,91.6,85.7,Exceeds
2026,1969,2024,95.5,90.2,84.9,79.5,88.4,88.9,Exceeds
2027,1970,2022,73.0,82.1,71.5,83.7,85.1,77.9,Meets
2028,1970,2023,82.2,74.5,73.8,65.9,74.9,75.4,Meets
2029,1970,2024,86.4,88.3,83.2,92.8,87.3,87.2,Exceeds
2030,1971,2022,84.0,80.2,79.4,71.5,85.5,80.7,Meets
2031,1971,2023,90.4,83.4,85.7,85.2,94.4,87.9,Exceeds
2032,1971,2024,84.1,81.4,76.2,83.7,81.2,81.5,Meets
2033,1972,2023,88.1,87.0,86.7,85.6,85.8,86.9,Exceeds
2034,1972,2024,92.2,86.2,92.2,76.7,83.4,87.4,Exceeds
2035,1973,2022,92.0,84.2,78.4,82.9,87.7,85.7,Exceeds
2036,1973,2023,84.6,77.7,80.8,70.7,78.4,79.4,Meets
2037,1973,2024,73.7,81.8,72.6,85.1,82.3,78.1,Meets
2038,1974,2022,72.0,75.9,82.1,71.5,73.0,74.9,Needs Improvement
2039,1974,2023,82.9,81.4,82.0,82.5,79.9,81.9,Meets
2040,1974,2024,82.4,81.9,89.5,79.9,76.6,82.5,Meets
2041,1975,2024,81.0,76.2,87.2,76.4,79.9,80.4,Meets
2042,1977,2022,99.9,93.3,100.0,100.0,100.0,98.6,Outstanding
2043,1977,2023,77.0,81.5,82.0,71.6,73.8,77.6,Meets
2044,1977,2024,86.5,82.3,80.3,87.8,94.1,85.8,Exceeds
2045,1978,2022,92.5,92.0,89.1,89.8,95.2,91.7,Outstanding
2046,1978,2023,84.9,83.6,96.9,82.4,97.0,88.5,Exceeds
2047,1978,2024,93.2,89.5,86.8,94.7,85.1,90.2,Outstanding
2048,1979,2022,90.7,88.9,88.0,88.0,85.0,88.5,Exceeds
2049,1979,2023,79.1,83.4,76.4,82.6,81.2,80.3,Meets
2050,1979,2024,86.6,80.6,78.2,87.9,79.8,82.9,Meets
2051,1980,2023,85.4,85.2,92.3,92.1,88.3,88.2,Exceeds
2052,1980,2024,96.0,98.8,100.0,100.0,94.8,97.8,Outstanding
2053,1981,2022,98.1,98.9,93.1,86.1,100.0,95.7,Outstanding
2054,1981,2023,89.9,91.0,91.9,87.3,92.7,90.6,Outstanding
2055,1981,2024,92.8,93.3,87.1,90.7,90.7,91.1,Outstanding
2056,1982,2022,79.9,78.8,91.0,80.2,90.8,83.6,Meets
2057,1982,2023,83.7,84.7,84.4,79.2,78.8,82.6,Meets
2058,1982,2024,73.0,77.3,71.9,67.0,71.9,72.6,Needs Improvement
2059,1984,2022,81.1,76.5,85.7,74.7,79.8,79.9,Meets
2060,1984,2023,79.7,71.1,71.9,69.5,70.1,73.4,Needs Improvement
2061,1984,2024,77.6,75.3,70.1,71.0,76.3,74.5,Needs Improvement
2062,1985,2022,86.3,80.2,77.4,75.4,76.5,80.2,Meets
2063,1985,2023,78.2,76.7,70.0,73.4,70.5,74.4,Needs Improvement
2064,1985,2024,82.8,71.6,71.2,69.5,83.9,76.4,Meets
2065,1986,2024,88.0,78.6,91.4,85.0,84.6,85.8,Exceeds
2066,1987,2023,79.1,85.9,76.7,88.6,86.6,82.5,Meets
2067,1987,2024,86.8,83.0,81.3,78.8,77.7,82.4,Meets
2068,1988,2022,91.4,82.0,92.9,88.3,88.2,88.9,Exceeds
2069,1988,2023,83.5,78.0,77.8,74.4,89.1,80.7,Meets
2070,1988,2024,92.8,92.8,94.0,83.4,91.8,91.5,Outstanding
2071,1989,2022,67.0,65.6,63.4,68.7,68.3,66.5,Needs Improvement
2072,1989,2023,76.5,69.3,66.2,77.9,75.3,73.0,Needs Improvement
2073,1989,2024,79.8,85.5,78.9,83.9,88.0,82.6,Meets
2074,1990,2022,91.7,85.3,87.6,86.6,83.9,87.7,Exceeds
2075,1990,2023,72.5,77.9,73.3,79.2,79.7,75.8,Meets
2076,1990,2024,78.7,83.8,83.3,74.2,78.7,80.0,Meets
2077,1991,2022,73.7,77.2,72.3,82.1,83.5,76.9,Meets
2078,1991,2023,70.1,64.0,68.3,73.6,73.2,69.5,Needs Improvement
2079,1991,2024,78.9,85.4,82.4,85.4,79.7,82.0,Meets
2080,1992,2022,73.5,74.6,77.5,83.6,83.9,77.6,Meets
2081,1992,2023,76.5,75.1,73.9,73.1,67.8,73.9,Needs Improvement
2082,1992,2024,100.0,92.5,98.8,95.9,92.5,96.5,Outstanding
2083,1993,2022,100.0,92.8,100.0,100.0,98.7,98.4,Outstanding
2084,1993,2023,90.8,81.5,88.8,81.2,83.9,86.1,Exceeds
2085,1993,2024,96.5,96.9,88.7,97.4,97.5,95.3,Outstanding
2086,1994,2022,75.5,70.1,73.3,77.2,71.2,73.6,Needs Improvement
2087,1994,2023,74.5,74.5,71.0,76.9,76.1,74.4,Needs Improvement
2088,1994,2024,69.3,74.8,74.2,78.1,75.0,73.6,Needs Improvement
2089,1995,2023,69.9,64.4,72.5,71.2,64.1,68.6,Needs Improvement
2090,1995,2024,86.5,83.0,83.5,79.5,92.7,85.1,Exceeds
2091,1996,2022,84.0,77.7,83.6,75.6,85.2,81.6,Meets
2092,1996,2023,84.9,80.5,83.1,76.3,80.5,81.7,Meets
2093,1996,2024,67.5,74.3,72.5,77.3,76.1,72.6,Needs Improvement
2094,1997,2022,84.7,81.1,83.7,82.2,92.7,84.6,Meets
2095,1997,2023,84.0,87.2,81.9,84.6,89.8,85.2,Exceeds
2096,1997,2024,66.8,67.1,73.2,61.8,74.3,68.5,Needs Improvement
2097,1998,2023,80.0,78.7,71.3,70.6,82.5,77.0,Meets
2098,1998,2024,84.5,86.1,92.3,79.0,80.9,85.0,Exceeds
2099,1999,2022,98.1,98.1,90.0,89.4,100.0,95.5,Outstanding
2100,1999,2023,89.7,88.2,92.3,83.5,85.2,88.3,Exceeds
2101,1999,2024,80.5,80.6,75.3,73.3,85.4,79.1,Meets
2102,2000,2022,89.5,87.3,93.7,92.9,93.9,91.1,Outstanding
2103,2000,2023,80.0,76.5,87.0,75.7,88.0,81.3,Meets
2104,2000,2024,90.8,78.2,84.9,83.5,85.1,85.2,Exceeds
