attendance_id,employee_id,attendance_month,working_days,present_days,absent_days,late_days,leave_days,attendance_rate
1719,1363,2024-07-01,23,18,3,3,2,78.26
1720,1363,2024-08-01,20,20,0,2,0,100.0
1721,1363,2024-09-01,23,22,0,2,1,95.65
1722,1363,2024-10-01,20,19,0,3,1,95.0
1723,1363,2024-11-01,23,22,0,0,1,95.65
1724,1364,2024-06-01,20,20,0,3,0,100.0
1725,1364,2024-07-01,20,18,0,0,2,90.0
1726,1364,2024-08-01,22,20,2,2,0,90.91
1727,1364,2024-09-01,23,21,2,3,0,91.3
1728,1364,2024-10-01,21,20,1,2,0,95.24
1729,1364,2024-11-01,23,22,1,1,0,95.65
1730,1365,2024-06-01,21,19,0,4,2,90.48
1731,1365,2024-07-01,22,20,1,0,1,90.91
1732,1365,2024-08-01,23,21,0,4,2,91.3
1733,1365,2024-09-01,21,20,1,2,0,95.24
1734,1365,2024-10-01,21,19,0,3,2,90.48
1735,1365,2024-11-01,22,22,0,0,0,100.0
1736,1366,2024-06-01,20,20,0,4,0,100.0
1737,1366,2024-07-01,21,18,2,0,1,85.71
1738,1366,2024-08-01,20,19,0,4,1,95.0
1739,1366,2024-09-01,22,20,0,0,2,90.91
1740,1366,2024-10-01,20,20,0,3,0,100.0
1741,1366,2024-11-01,22,22,0,3,0,100.0
1742,1367,2024-06-01,23,16,7,4,0,69.57
1743,1367,2024-07-01,22,22,0,3,0,100.0
1744,1367,2024-08-01,20,20,0,4,0,100.0
1745,1367,2024-09-01,20,18,2,4,0,90.0
1746,1367,2024-10-01,21,20,0,4,1,95.24
1747,1367,2024-11-01,21,20,0,3,1,95.24
1748,1369,2024-06-01,20,20,0,3,0,100.0
1749,1369,2024-07-01,23,22,0,3,1,95.65
1750,1369,2024-08-01,22,21,0,4,1,95.45
1751,1369,2024-09-01,22,22,0,3,0,100.0
1752,1369,2024-10-01,20,19,0,4,1,95.0
1753,1369,2024-11-01,23,21,0,0,2,91.3
1754,1370,2024-06-01,22,22,0,2,0,100.0
1755,1370,2024-07-01,21,20,1,2,0,95.24
1756,1370,2024-08-01,20,19,0,2,1,95.0
1757,1370,2024-09-01,20,20,0,2,0,100.0
1758,1370,2024-10-01,20,18,0,4,2,90.0
1759,1370,2024-11-01,23,21,0,2,2,91.3
1760,1371,2024-06-01,20,18,2,4,0,90.0
1761,1371,2024-07-01,21,21,0,2,0,100.0
1762,1371,2024-08-01,20,20,0,0,0,100.0
1763,1371,2024-09-01,21,19,0,4,2,90.48
1764,1371,2024-10-01,22,20,2,4,0,90.91
1765,1371,2024-11-01,20,19,1,2,0,95.0
1766,1372,2024-06-01,23,22,0,3,1,95.65
1767,1372,2024-07-01,21,20,1,1,0,95.24
1768,1372,2024-08-01,23,22,1,1,0,95.65
1769,1372,2024-09-01,20,18,2,1,0,90.0
1770,1372,2024-10-01,22,21,0,3,1,95.45
1771,1372,2024-11-01,22,22,0,0,0,100.0
1772,1373,2024-06-01,20,18,1,2,1,90.0
1773,1373,2024-07-01,23,23,0,3,0,100.0
1774,1373,2024-08-01,21,15,4,0,2,71.43
1775,1373,2024-09-01,20,18,0,4,2,90.0
1776,1373,2024-10-01,22,21,1,3,0,95.45
1777,1373,2024-11-01,20,19,1,0,0,95.0
1778,1374,2024-06-01,20,19,0,1,1,95.0
1779,1374,2024-07-01,22,21,1,0,0,95.45
1780,1374,2024-08-01,20,18,0,4,2,90.0
1781,1374,2024-09-01,20,20,0,3,0,100.0
1782,1374,2024-10-01,22,22,0,2,0,100.0
1783,1374,2024-11-01,22,21,0,3,1,95.45
1784,1375,2024-06-01,21,16,3,3,2,76.19
1785,1375,2024-07-01,21,20,1,1,0,95.24
1786,1375,2024-08-01,20,19,0,4,1,95.0
1787,1375,2024-09-01,21,19,2,4,0,90.48
1788,1375,2024-10-01,20,19,1,0,0,95.0
1789,1375,2024-11-01,21,19,1,0,1,90.48
1790,1376,2024-06-01,23,21,2,1,0,91.3
1791,1376,2024-07-01,22,20,2,1,0,90.91
1792,1376,2024-08-01,21,20,0,3,1,95.24
1793,1376,2024-09-01,23,22,0,3,1,95.65
1794,1376,2024-10-01,22,22,0,0,0,100.0
1795,1376,2024-11-01,22,22,0,4,0,100.0
1796,1379,2024-06-01,20,19,0,3,1,95.0
1797,1379,2024-07-01,22,21,0,2,1,95.45
1798,1379,2024-08-01,23,22,0,2,1,95.65
1799,1379,2024-09-01,20,18,2,2,0,90.0
1800,1379,2024-10-01,21,21,0,3,0,100.0
1801,1379,2024-11-01,21,19,0,4,2,90.48
1802,1381,2024-06-01,22,21,1,1,0,95.45
1803,1381,2024-07-01,23,23,0,0,0,100.0
1804,1381,2024-08-01,20,19,0,3,1,95.0
1805,1381,2024-09-01,21,19,2,2,0,90.48
1806,1381,2024-10-01,22,21,0,3,1,95.45
1807,1381,2024-11-01,23,22,1,4,0,95.65
1808,1383,2024-06-01,23,23,0,1,0,100.0
1809,1383,2024-07-01,20,19,1,3,0,95.0
1810,1383,2024-08-01,23,22,1,3,0,95.65
1811,1383,2024-09-01,23,21,1,1,1,91.3
1812,1383,2024-10-01,20,18,2,2,0,90.0
1813,1383,2024-11-01,23,22,0,1,1,95.65
1814,1384,2024-06-01,21,20,1,2,0,95.24
1815,1384,2024-07-01,23,21,0,3,2,91.3
1816,1384,2024-08-01,22,21,1,0,0,95.45
1817,1384,2024-09-01,21,18,1,1,2,85.71
1818,1384,2024-10-01,21,19,0,3,2,90.48
1819,1384,2024-11-01,20,18,1,4,1,90.0
1820,1387,2024-06-01,23,23,0,2,0,100.0
1821,1387,2024-07-01,23,23,0,3,0,100.0
1822,1387,2024-08-01,20,18,1,4,1,90.0
1823,1387,2024-09-01,21,20,1,0,0,95.24
1824,1387,2024-10-01,22,22,0,3,0,100.0
1825,1387,2024-11-01,22,18,3,3,1,81.82
1826,1388,2024-06-01,22,20,0,4,2,90.91
1827,1388,2024-07-01,22,20,1,1,1,90.91
1828,1388,2024-08-01,22,20,2,1,0,90.91
1829,1388,2024-09-01,20,20,0,3,0,100.0
1830,1388,2024-10-01,20,18,2,4,0,90.0
1831,1388,2024-11-01,20,17,1,2,2,85.0
1832,1390,2024-06-01,20,13,6,3,1,65.0
1833,1390,2024-07-01,22,21,0,3,1,95.45
1834,1390,2024-08-01,23,21,0,1,2,91.3
1835,1390,2024-09-01,21,21,0,0,0,100.0
1836,1390,2024-10-01,21,19,0,0,2,90.48
1837,1390,2024-11-01,21,19,0,2,2,90.48
1838,1392,2024-06-01,21,19,0,0,2,90.48
1839,1392,2024-07-01,22,20,1,1,1,90.91
1840,1392,2024-08-01,21,20,0,4,1,95.24
1841,1392,2024-09-01,22,21,1,3,0,95.45
1842,1392,2024-10-01,20,20,0,0,0,100.0
1843,1392,2024-11-01,21,20,0,4,1,95.24
1844,1394,2024-06-01,22,20,0,0,2,90.91
1845,1394,2024-07-01,20,20,0,2,0,100.0
1846,1394,2024-08-01,23,23,0,1,0,100.0
1847,1394,2024-09-01,23,21,1,4,1,91.3
1848,1394,2024-10-01,23,22,0,2,1,95.65
1849,1394,2024-11-01,23,23,0,1,0,100.0
1850,1395,2024-06-01,22,20,2,4,0,90.91
1851,1395,2024-07-01,21,19,2,4,0,90.48
1852,1395,2024-08-01,20,20,0,0,0,100.0
1853,1395,2024-09-01,21,21,0,2,0,100.0
1854,1395,2024-10-01,20,18,0,4,2,90.0
1855,1395,2024-11-01,22,16,4,2,2,72.73
1856,1396,2024-06-01,20,20,0,3,0,100.0
1857,1396,2024-07-01,22,22,0,0,0,100.0
1858,1396,2024-08-01,20,19,0,3,1,95.0
1859,1396,2024-09-01,22,19,3,1,0,86.36
1860,1396,2024-10-01,21,19,1,0,1,90.48
1861,1396,2024-11-01,23,22,0,2,1,95.65
1862,1397,2024-06-01,21,20,0,4,1,95.24
1863,1397,2024-07-01,22,20,2,0,0,90.91
1864,1397,2024-08-01,20,20,0,1,0,100.0
1865,1397,2024-09-01,21,19,1,2,1,90.48
1866,1397,2024-10-01,21,20,0,1,1,95.24
1867,1397,2024-11-01,20,18,1,4,1,90.0
1868,1399,2024-06-01,21,15,4,2,2,71.43
1869,1399,2024-07-01,22,20,1,4,1,90.91
1870,1399,2024-08-01,21,21,0,1,0,100.0
1871,1399,2024-09-01,20,19,0,4,1,95.0
1872,1399,2024-10-01,21,21,0,1,0,100.0
1873,1399,2024-11-01,20,20,0,0,0,100.0
1874,1400,2024-06-01,21,20,0,0,1,95.24
1875,1400,2024-07-01,23,23,0,3,0,100.0
1876,1400,2024-08-01,21,20,0,2,1,95.24
1877,1400,2024-09-01,22,21,0,4,1,95.45
1878,1400,2024-10-01,23,19,4,2,0,82.61
1879,1400,2024-11-01,23,22,1,0,0,95.65
1880,1403,2024-09-01,20,20,0,2,0,100.0
1881,1403,2024-10-01,22,21,1,4,0,95.45
1882,1403,2024-11-01,22,20,1,2,1,90.91
1883,1404,2024-06-01,21,21,0,0,0,100.0
1884,1404,2024-07-01,21,19,0,2,2,90.48
1885,1404,2024-08-01,23,23,0,1,0,100.0
1886,1404,2024-09-01,23,23,0,0,0,100.0
1887,1404,2024-10-01,21,21,0,0,0,100.0
1888,1404,2024-11-01,21,20,1,4,0,95.24
1889,1405,2024-06-01,20,19,0,2,1,95.0
1890,1405,2024-07-01,23,16,6,4,1,69.57
1891,1405,2024-08-01,20,18,0,0,2,90.0
1892,1405,2024-09-01,23,22,1,1,0,95.65
1893,1405,2024-10-01,22,22,0,2,0,100.0
1894,1405,2024-11-01,20,20,0,4,0,100.0
1895,1406,2024-06-01,23,20,3,0,0,86.96
1896,1406,2024-07-01,21,21,0,1,0,100.0
1897,1406,2024-08-01,21,21,0,4,0,100.0
1898,1406,2024-09-01,21,20,0,0,1,95.24
1899,1406,2024-10-01,20,19,1,3,0,95.0
1900,1406,2024-11-01,20,20,0,2,0,100.0
1901,1407,2024-06-01,23,23,0,3,0,100.0
1902,1407,2024-07-01,22,20,0,0,2,90.91
1903,1407,2024-08-01,20,20,0,0,0,100.0
1904,1407,2024-09-01,23,23,0,3,0,100.0
1905,1407,2024-10-01,22,21,1,1,0,95.45
1906,1407,2024-11-01,23,23,0,3,0,100.0
1907,1408,2024-06-01,20,19,1,1,0,95.0
1908,1408,2024-07-01,22,21,1,3,0,95.45
1909,1408,2024-08-01,21,20,1,2,0,95.24
1910,1408,2024-09-01,21,20,1,3,0,95.24
1911,1408,2024-10-01,22,20,0,2,2,90.91
1912,1408,2024-11-01,23,22,0,3,1,95.65
1913,1409,2024-06-01,23,21,0,2,2,91.3
1914,1409,2024-07-01,23,23,0,1,0,100.0
1915,1409,2024-08-01,22,19,3,0,0,86.36
1916,1409,2024-09-01,21,20,0,1,1,95.24
1917,1409,2024-10-01,23,22,0,0,1,95.65
1918,1409,2024-11-01,20,20,0,1,0,100.0
1919,1410,2024-06-01,21,21,0,4,0,100.0
1920,1410,2024-07-01,21,20,1,1,0,95.24
1921,1410,2024-08-01,21,20,0,0,1,95.24
1922,1410,2024-09-01,20,20,0,3,0,100.0
1923,1410,2024-10-01,23,21,1,3,1,91.3
1924,1410,2024-11-01,20,17,3,0,0,85.0
1925,1411,2024-06-01,22,22,0,3,0,100.0
1926,1411,2024-07-01,21,20,0,4,1,95.24
1927,1411,2024-08-01,21,19,2,2,0,90.48
1928,1411,2024-09-01,20,20,0,4,0,100.0
1929,1411,2024-10-01,23,23,0,2,0,100.0
1930,1411,2024-11-01,22,20,0,0,2,90.91
1931,1412,2024-06-01,20,19,0,2,1,95.0
1932,1412,2024-07-01,23,21,2,0,0,91.3
1933,1412,2024-08-01,21,19,2,1,0,90.48
1934,1412,2024-09-01,23,16,6,2,1,69.57
1935,1412,2024-10-01,22,20,1,0,1,90.91
1936,1412,2024-11-01,20,18,0,0,2,90.0
1937,1413,2024-06-01,21,19,0,2,2,90.48
1938,1413,2024-07-01,20,19,1,4,0,95.0
1939,1413,2024-08-01,21,20,0,2,1,95.24
1940,1413,2024-09-01,22,22,0,3,0,100.0
1941,1413,2024-10-01,21,20,0,0,1,95.24
1942,1413,2024-11-01,20,15,5,3,0,75.0
1943,1414,2024-06-01,20,18,0,3,2,90.0
1944,1414,2024-07-01,20,18,2,0,0,90.0
1945,1414,2024-08-01,20,19,1,3,0,95.0
1946,1414,2024-09-01,23,21,0,4,2,91.3
1947,1414,2024-10-01,20,20,0,0,0,100.0
1948,1414,2024-11-01,23,22,1,4,0,95.65
1949,1415,2024-06-01,22,22,0,4,0,100.0
1950,1415,2024-07-01,21,21,0,0,0,100.0
1951,1415,2024-08-01,23,22,0,1,1,95.65
1952,1415,2024-09-01,22,22,0,4,0,100.0
1953,1415,2024-10-01,23,23,0,3,0,100.0
1954,1415,2024-11-01,21,20,0,1,1,95.24
1955,1416,2024-06-01,23,23,0,3,0,100.0
1956,1416,2024-07-01,20,19,0,3,1,95.0
1957,1416,2024-08-01,23,22,0,2,1,95.65
1958,1416,2024-09-01,23,21,0,1,2,91.3
1959,1416,2024-10-01,21,14,5,1,2,66.67
1960,1416,2024-11-01,22,20,2,0,0,90.91
1961,1417,2024-06-01,20,19,0,0,1,95.0
1962,1417,2024-07-01,23,21,2,2,0,91.3
1963,1417,2024-08-01,22,20,2,4,0,90.91
1964,1417,2024-09-01,22,21,0,4,1,95.45
1965,1417,2024-10-01,21,19,2,3,0,90.48
1966,1417,2024-11-01,21,20,0,1,1,95.24
1967,1418,2024-06-01,22,15,5,1,2,68.18
1968,1418,2024-07-01,21,19,2,4,0,90.48
1969,1418,2024-08-01,20,19,1,3,0,95.0
1970,1418,2024-09-01,23,23,0,1,0,100.0
1971,1418,2024-10-01,22,19,2,1,1,86.36
1972,1418,2024-11-01,23,18,4,3,1,78.26
1973,1420,2024-06-01,22,20,0,0,2,90.91
1974,1420,2024-07-01,22,22,0,0,0,100.0
1975,1420,2024-08-01,20,20,0,1,0,100.0
1976,1420,2024-09-01,20,18,0,1,2,90.0
1977,1420,2024-10-01,20,18,0,0,2,90.0
1978,1420,2024-11-01,22,22,0,1,0,100.0
1979,1421,2024-06-01,21,19,0,4,2,90.48
1980,1421,2024-07-01,20,19,0,1,1,95.0
1981,1421,2024-08-01,22,20,1,3,1,90.91
1982,1421,2024-09-01,22,22,0,2,0,100.0
1983,1421,2024-10-01,23,23,0,4,0,100.0
1984,1421,2024-11-01,21,20,0,4,1,95.24
1985,1422,2024-06-01,23,23,0,4,0,100.0
1986,1422,2024-07-01,20,19,0,0,1,95.0
1987,1422,2024-08-01,21,19,2,4,0,90.48
1988,1422,2024-09-01,21,19,2,3,0,90.48
1989,1422,2024-10-01,22,20,1,4,1,90.91
1990,1422,2024-11-01,23,23,0,3,0,100.0
1991,1423,2024-06-01,23,21,0,0,2,91.3
1992,1423,2024-07-01,23,21,0,1,2,91.3
1993,1423,2024-08-01,23,21,2,4,0,91.3
1994,1423,2024-09-01,23,22,0,3,1,95.65
1995,1423,2024-10-01,22,20,1,2,1,90.91
1996,1423,2024-11-01,23,22,0,3,1,95.65
1997,1424,2024-06-01,23,23,0,4,0,100.0
1998,1424,2024-07-01,20,14,5,0,1,70.0
1999,1424,2024-08-01,23,23,0,1,0,100.0
2000,1424,2024-09-01,23,23,0,1,0,100.0
2001,1424,2024-10-01,22,21,0,0,1,95.45
2002,1424,2024-11-01,21,19,0,3,2,90.48
2003,1425,2024-06-01,22,21,1,4,0,95.45
2004,1425,2024-07-01,22,21,1,2,0,95.45
2005,1425,2024-08-01,21,20,1,1,0,95.24
2006,1425,2024-09-01,20,20,0,2,0,100.0
2007,1425,2024-10-01,23,21,2,4,0,91.3
2008,1425,2024-11-01,20,18,0,1,2,90.0
2009,1426,2024-06-01,22,21,0,4,1,95.45
2010,1426,2024-07-01,21,14,5,1,2,66.67
2011,1426,2024-08-01,23,23,0,4,0,100.0
2012,1426,2024-09-01,20,18,0,0,2,90.0
2013,1426,2024-10-01,23,21,0,0,2,91.3
2014,1426,2024-11-01,22,22,0,2,0,100.0
2015,1427,2024-06-01,20,19,0,3,1,95.0
2016,1427,2024-07-01,20,19,0,3,1,95.0
2017,1427,2024-08-01,23,21,1,1,1,91.3
2018,1427,2024-09-01,22,20,1,4,1,90.91
2019,1427,2024-10-01,23,23,0,2,0,100.0
2020,1427,2024-11-01,20,19,1,3,0,95.0
2021,1429,2024-06-01,21,19,1,3,1,90.48
2022,1429,2024-07-01,21,19,0,3,2,90.48
2023,1429,2024-08-01,21,20,1,0,0,95.24
2024,1429,2024-09-01,21,21,0,3,0,100.0
2025,1429,2024-10-01,23,23,0,4,0,100.0
2026,1429,2024-11-01,20,20,0,0,0,100.0
2027,1432,2024-06-01,20,19,0,4,1,95.0
2028,1432,2024-07-01,21,21,0,0,0,100.0
2029,1432,2024-08-01,20,20,0,0,0,100.0
2030,1432,2024-09-01,23,20,3,2,0,86.96
2031,1432,2024-10-01,23,21,2,3,0,91.3
2032,1432,2024-11-01,21,20,0,2,1,95.24
2033,1434,2024-06-01,20,19,0,2,1,95.0
2034,1434,2024-07-01,22,22,0,1,0,100.0
2035,1434,2024-08-01,22,22,0,2,0,100.0
2036,1434,2024-09-01,20,19,0,1,1,95.0
2037,1434,2024-10-01,20,19,1,1,0,95.0
2038,1434,2024-11-01,23,21,1,2,1,91.3
2039,1436,2024-06-01,20,15,4,1,1,75.0
2040,1436,2024-07-01,22,21,0,0,1,95.45
2041,1436,2024-08-01,20,20,0,2,0,100.0
2042,1436,2024-09-01,21,20,1,3,0,95.24
2043,1436,2024-10-01,23,21,0,3,2,91.3
2044,1436,2024-11-01,23,23,0,2,0,100.0
2045,1437,2024-06-01,20,19,1,2,0,95.0
2046,1437,2024-07-01,22,21,0,4,1,95.45
2047,1437,2024-08-01,20,19,1,2,0,95.0
2048,1437,2024-09-01,20,18,1,1,1,90.0
2049,1437,2024-10-01,22,22,0,2,0,100.0
2050,1437,2024-11-01,20,19,1,4,0,95.0
2051,1438,2024-06-01,21,20,0,3,1,95.24
2052,1438,2024-07-01,22,22,0,3,0,100.0
2053,1438,2024-08-01,20,15,3,4,2,75.0
2054,1438,2024-09-01,20,19,0,1,1,95.0
2055,1438,2024-10-01,22,20,2,4,0,90.91
2056,1438,2024-11-01,20,20,0,0,0,100.0
2057,1439,2024-06-01,22,15,7,3,0,68.18
2058,1439,2024-07-01,21,19,0,1,2,90.48
2059,1439,2024-08-01,21,20,1,2,0,95.24
2060,1439,2024-09-01,21,19,1,2,1,90.48
2061,1439,2024-10-01,23,23,0,4,0,100.0
2062,1439,2024-11-01,21,19,0,0,2,90.48
2063,1440,2024-06-01,21,19,2,0,0,90.48
2064,1440,2024-07-01,20,20,0,0,0,100.0
2065,1440,2024-08-01,21,19,0,1,2,90.48
2066,1440,2024-09-01,22,21,0,4,1,95.45
2067,1440,2024-10-01,20,19,1,4,0,95.0
2068,1440,2024-11-01,23,16,7,0,0,69.57
2069,1441,2024-08-01,23,23,0,1,0,100.0
2070,1441,2024-09-01,22,22,0,1,0,100.0
2071,1441,2024-10-01,22,21,1,2,0,95.45
2072,1441,2024-11-01,23,21,1,1,1,91.3
2073,1442,2024-06-01,22,20,0,0,2,90.91
2074,1442,2024-07-01,22,20,2,4,0,90.91
2075,1442,2024-08-01,22,21,0,3,1,95.45
2076,1442,2024-09-01,20,19,0,1,1,95.0
2077,1442,2024-10-01,21,17,3,2,1,80.95
2078,1442,2024-11-01,23,23,0,1,0,100.0
2079,1444,2024-06-01,23,22,1,1,0,95.65
2080,1444,2024-07-01,23,22,0,3,1,95.65
2081,1444,2024-08-01,21,19,2,1,0,90.48
2082,1444,2024-09-01,21,20,1,3,0,95.24
2083,1444,2024-10-01,21,19,0,1,2,90.48
2084,1444,2024-11-01,23,23,0,2,0,100.0
2085,1445,2024-06-01,22,21,1,4,0,95.45
2086,1445,2024-07-01,23,21,1,3,1,91.3
2087,1445,2024-08-01,22,21,0,3,1,95.45
2088,1445,2024-09-01,22,21,0,2,1,95.45
2089,1445,2024-10-01,21,21,0,2,0,100.0
2090,1445,2024-11-01,23,21,0,0,2,91.3
2091,1446,2024-06-01,23,23,0,1,0,100.0
2092,1446,2024-07-01,21,19,2,2,0,90.48
2093,1446,2024-08-01,22,20,0,1,2,90.91
2094,1446,2024-09-01,22,22,0,4,0,100.0
2095,1446,2024-10-01,22,22,0,4,0,100.0
2096,1446,2024-11-01,23,22,0,1,1,95.65
2097,1447,2024-06-01,20,18,1,0,1,90.0
2098,1447,2024-07-01,23,22,0,0,1,95.65
2099,1447,2024-08-01,20,20,0,0,0,100.0
2100,1447,2024-09-01,22,21,0,0,1,95.45
2101,1447,2024-10-01,22,21,0,3,1,95.45
2102,1447,2024-11-01,21,20,0,1,1,95.24
2103,1448,2024-06-01,23,23,0,1,0,100.0
2104,1448,2024-07-01,20,19,0,1,1,95.0
2105,1448,2024-08-01,20,18,2,4,0,90.0
2106,1448,2024-09-01,21,15,4,4,2,71.43
2107,1448,2024-10-01,20,18,2,1,0,90.0
2108,1448,2024-11-01,20,20,0,1,0,100.0
2109,1449,2024-06-01,20,13,6,1,1,65.0
2110,1449,2024-07-01,21,19,1,3,1,90.48
2111,1449,2024-08-01,20,18,2,3,0,90.0
2112,1449,2024-09-01,21,19,2,1,0,90.48
2113,1449,2024-10-01,22,22,0,1,0,100.0
2114,1449,2024-11-01,21,19,2,2,0,90.48
2115,1450,2024-06-01,23,21,0,4,2,91.3
2116,1450,2024-07-01,21,19,0,2,2,90.48
2117,1450,2024-08-01,21,21,0,1,0,100.0
2118,1450,2024-09-01,21,19,2,3,0,90.48
2119,1450,2024-10-01,23,23,0,3,0,100.0
2120,1450,2024-11-01,20,19,1,3,0,95.0
2121,1451,2024-06-01,22,21,1,4,0,95.45
2122,1451,2024-07-01,22,22,0,0,0,100.0
2123,1451,2024-08-01,22,21,1,1,0,95.45
2124,1451,2024-09-01,21,19,1,3,1,90.48
2125,1451,2024-10-01,20,13,5,4,2,65.0
2126,1451,2024-11-01,23,22,0,2,1,95.65
2127,1452,2024-06-01,20,19,1,2,0,95.0
2128,1452,2024-07-01,20,19,0,3,1,95.0
2129,1452,2024-08-01,21,19,1,4,1,90.48
2130,1452,2024-09-01,20,20,0,4,0,100.0
2131,1452,2024-10-01,23,21,0,1,2,91.3
2132,1452,2024-11-01,22,20,2,4,0,90.91
2133,1453,2024-08-01,23,21,1,3,1,91.3
2134,1453,2024-09-01,20,18,2,4,0,90.0
2135,1453,2024-10-01,22,20,1,3,1,90.91
2136,1453,2024-11-01,20,19,0,3,1,95.0
2137,1454,2024-06-01,20,17,1,0,2,85.0
2138,1454,2024-07-01,20,20,0,3,0,100.0
2139,1454,2024-08-01,21,19,2,0,0,90.48
2140,1454,2024-09-01,23,22,1,2,0,95.65
2141,1454,2024-10-01,20,18,0,4,2,90.0
2142,1454,2024-11-01,23,23,0,2,0,100.0
2143,1456,2024-06-01,21,21,0,0,0,100.0
2144,1456,2024-07-01,20,20,0,0,0,100.0
2145,1456,2024-08-01,22,20,0,0,2,90.91
2146,1456,2024-09-01,21,20,0,4,1,95.24
2147,1456,2024-10-01,22,22,0,3,0,100.0
2148,1456,2024-11-01,23,21,2,2,0,91.3
2149,1457,2024-06-01,21,20,0,0,1,95.24
2150,1457,2024-07-01,20,18,0,0,2,90.0
2151,1457,2024-08-01,20,20,0,1,0,100.0
2152,1457,2024-09-01,21,20,1,1,0,95.24
2153,1457,2024-10-01,23,22,0,2,1,95.65
2154,1457,2024-11-01,20,18,0,4,2,90.0
2155,1458,2024-06-01,20,19,0,2,1,95.0
2156,1458,2024-07-01,22,16,4,0,2,72.73
2157,1458,2024-08-01,22,22,0,4,0,100.0
2158,1458,2024-09-01,20,20,0,2,0,100.0
2159,1458,2024-10-01,22,20,2,0,0,90.91
2160,1458,2024-11-01,22,22,0,0,0,100.0
2161,1459,2024-06-01,20,17,2,4,1,85.0
2162,1459,2024-07-01,22,20,2,4,0,90.91
2163,1459,2024-08-01,21,21,0,3,0,100.0
2164,1459,2024-09-01,23,23,0,3,0,100.0
2165,1459,2024-10-01,22,18,2,0,2,81.82
2166,1459,2024-11-01,23,22,0,4,1,95.65
2167,1460,2024-09-01,20,19,0,0,1,95.0
2168,1460,2024-10-01,20,14,6,0,0,70.0
2169,1460,2024-11-01,20,19,0,0,1,95.0
2170,1461,2024-06-01,20,19,0,1,1,95.0
2171,1461,2024-07-01,20,19,1,3,0,95.0
2172,1461,2024-08-01,22,21,0,2,1,95.45
2173,1461,2024-09-01,21,21,0,2,0,100.0
2174,1461,2024-10-01,23,21,1,2,1,91.3
2175,1461,2024-11-01,21,20,0,0,1,95.24
2176,1462,2024-06-01,21,20,0,4,1,95.24
2177,1462,2024-07-01,20,13,6,1,1,65.0
2178,1462,2024-08-01,21,14,6,0,1,66.67
2179,1462,2024-09-01,21,14,7,3,0,66.67
2180,1462,2024-10-01,23,21,2,2,0,91.3
2181,1462,2024-11-01,22,20,2,0,0,90.91
2182,1463,2024-06-01,20,19,0,3,1,95.0
2183,1463,2024-07-01,20,20,0,0,0,100.0
2184,1463,2024-08-01,23,22,0,1,1,95.65
2185,1463,2024-09-01,22,21,0,0,1,95.45
2186,1463,2024-10-01,20,18,2,2,0,90.0
2187,1463,2024-11-01,23,22,0,0,1,95.65
2188,1466,2024-06-01,21,20,0,4,1,95.24
2189,1466,2024-07-01,22,21,0,2,1,95.45
2190,1466,2024-08-01,20,20,0,4,0,100.0
2191,1466,2024-09-01,20,20,0,2,0,100.0
2192,1466,2024-10-01,20,18,2,2,0,90.0
2193,1466,2024-11-01,22,21,0,4,1,95.45
2194,1468,2024-06-01,23,21,1,1,1,91.3
2195,1468,2024-07-01,20,20,0,4,0,100.0
2196,1468,2024-08-01,23,21,2,4,0,91.3
2197,1468,2024-09-01,20,19,0,3,1,95.0
2198,1468,2024-10-01,23,23,0,2,0,100.0
2199,1468,2024-11-01,21,17,4,2,0,80.95
2200,1469,2024-06-01,23,22,1,3,0,95.65
2201,1469,2024-07-01,22,22,0,1,0,100.0
2202,1469,2024-08-01,22,22,0,3,0,100.0
2203,1469,2024-09-01,21,20,1,4,0,95.24
2204,1469,2024-10-01,23,23,0,4,0,100.0
2205,1469,2024-11-01,21,20,1,3,0,95.24
2206,1470,2024-06-01,23,21,0,1,2,91.3
2207,1470,2024-07-01,22,21,1,0,0,95.45
2208,1470,2024-08-01,23,22,1,3,0,95.65
2209,1470,2024-09-01,22,22,0,1,0,100.0
2210,1470,2024-10-01,23,22,0,2,1,95.65
2211,1470,2024-11-01,21,21,0,4,0,100.0
2212,1471,2024-06-01,21,19,2,0,0,90.48
2213,1471,2024-07-01,20,18,2,0,0,90.0
2214,1471,2024-08-01,22,20,1,3,1,90.91
2215,1471,2024-09-01,22,16,6,4,0,72.73
2216,1471,2024-10-01,22,22,0,2,0,100.0
2217,1471,2024-11-01,23,21,2,2,0,91.3
2218,1472,2024-06-01,23,21,0,3,2,91.3
2219,1472,2024-07-01,22,22,0,2,0,100.0
2220,1472,2024-08-01,21,20,0,1,1,95.24
2221,1472,2024-09-01,20,18,0,3,2,90.0
2222,1472,2024-10-01,22,20,1,0,1,90.91
2223,1472,2024-11-01,23,21,0,1,2,91.3
2224,1473,2024-06-01,20,20,0,0,0,100.0
2225,1473,2024-07-01,23,21,0,4,2,91.3
2226,1473,2024-08-01,20,20,0,1,0,100.0
2227,1473,2024-09-01,20,19,0,3,1,95.0
2228,1473,2024-10-01,22,20,2,1,0,90.91
2229,1473,2024-11-01,22,22,0,4,0,100.0
2230,1474,2024-06-01,21,19,2,2,0,90.48
2231,1474,2024-07-01,20,20,0,4,0,100.0
2232,1474,2024-08-01,20,19,0,2,1,95.0
2233,1474,2024-09-01,22,21,0,3,1,95.45
2234,1474,2024-10-01,23,23,0,3,0,100.0
